Offer SKU;Product SKU;Category code;Category label;Product;Offer state;Price;Original price;Quantity;Alert threshold;Logistic Class;Activated;Available Start Date;Available End Date;Discount price;Discount Start Date;Discount End Date;EAN;Inactivity reason;Fulfillment center code
0004984908;M5061049602643;men-clothing-mens_jackets_and_coats;Mens Jackets & Coats;'Diego' Mens Leather Bomber Jacket;New;260.27;319.00;1;;INIT;yes;;;260.27;;;5061049602643;;DEFAULT
0005077400;M5061049604777;women-accessories-womens_bags_and_purses;Womens Bags & Purses;'Di Tendenza' Leather Shoulder Bag;New;79.99;139.00;3;;INIT;yes;;;79.99;;;5061049604777;;DEFAULT
0004413100;M5061027910258;men-accessories-mens_bags_and_wallets;Mens Bags & Wallets;'Milo' Real Leather Washbag;New;37.32;44.95;0;;INIT;no;;;37.32;;;5061027910258;Out of stock;DEFAULT
0004793900;M5060999707460;men-accessories-mens_bags_and_wallets;Mens Bags & Wallets;Real Leather Card Holder;New;31.99;34.99;5;;INIT;yes;;;31.99;;;5060999707460;;DEFAULT
0004170101;M5060999708245;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;'Aliona' Real Leather Fashion Jacket Women Coat;New;198.12;229.00;2;;INIT;yes;;;198.12;;;5060999708245;;DEFAULT
0004306003;M5060999708085;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;'Celia' Leather Fashion Biker Jacket Women Coat;New;186.66;229.00;0;;INIT;no;;;186.66;;;5060999708085;Out of stock;DEFAULT
0004927600;M5061027911248;women-accessories-womens_bags_and_purses;Womens Bags & Purses;'Stile Fiorentino' Real Leather Crossbody Bag;New;83.99;125.00;0;;INIT;no;;;83.99;;;5061027911248;Out of stock;DEFAULT
0004281900;M5060999702595;women-accessories-womens_bags_and_purses;Womens Bags & Purses;Fashion Medium Real Leather Cross Body Bag;New;79.99;99.98;8;;INIT;yes;;;79.99;;;5060999702595;;DEFAULT
0004792701;M5060999709495;men-accessories-mens_gloves_and_scarves;Mens Gloves & Scarves;'530' Soft Lambskin Real Leather Fleece Lining Gloves;New;38.39;59.99;0;;INIT;no;;;38.39;;;5060999709495;Out of stock;DEFAULT
0004308406;M5060999707934;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;'Celia' Leather Fashion Biker Jacket Women Coat;New;186.66;229.00;2;;INIT;yes;;;186.66;;;5060999707934;;DEFAULT
0004471800;M5060999700157;men-accessories-mens_bags_and_wallets;Mens Bags & Wallets;'Viaggiatore'  Large Travel Weekend Holdall;New;124.79;199.00;4;;INIT;yes;;;124.79;;;5060999700157;;DEFAULT
0005001406;M5061049602773;men-clothing-mens_jackets_and_coats;Mens Jackets & Coats;'Filippo' Mens Leather Cross Zip Biker Jacket;New;226.13;299.00;1;;INIT;yes;;;226.13;;;5061049602773;;DEFAULT
0004950708;M5061042994554;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;'Giada' Leather Fashion Biker Jacket;New;253.65;269.00;2;;INIT;yes;;;253.65;;;5061042994554;;DEFAULT
0004977406;M5061049601103;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;'Chiara' Mandarin Collar Real Leather Biker Jacket;New;173.32;229.00;2;;INIT;yes;;;173.32;;;5061049601103;;DEFAULT
0004860108;M5061027915918;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;'Lucia' Real Leather Fashion Single Breasted Blazer;New;253.65;269.00;0;;INIT;no;;;253.65;;;5061027915918;Out of stock;DEFAULT
0004391209;M5060999709952;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;'MB' Real Leather Fashion Biker Jacket;New;217.39;289.00;1;;INIT;yes;;;217.39;;;5060999709952;;DEFAULT
0004934300;M5061027911590;women-accessories-womens_bags_and_purses;Womens Bags & Purses;'Borsa della Moda' Real Leather Saddle Crossbody Bag;New;53.32;79.00;0;;INIT;no;;;53.32;;;5061027911590;Out of stock;DEFAULT
0004858901;M5061027915758;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;'Lucia' Real Leather Fashion Single Breasted Blazer;New;211.72;229.00;2;;INIT;yes;;;211.72;;;5061027915758;;DEFAULT
0004863707;M5061027912474;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;'Francesca' Collarless Real Leather Fashion Jacket;New;219.67;269.00;1;;INIT;yes;;;219.67;;;5061027912474;;DEFAULT
0004977404;M5061049601080;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;'Chiara' Mandarin Collar Real Leather Biker Jacket;New;173.32;229.00;2;;INIT;yes;;;173.32;;;5061049601080;;DEFAULT
0004155807;M5061027913815;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;'lolita' Real Leather Mandarin Collar Biker Jacket;New;168.52;179.00;1;;INIT;yes;;;168.52;;;5061027913815;;DEFAULT
0004082605;M5056798406871;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;'Cumbria' Fitted Leather Gilet With Faux Fur Collar;New;131.25;149.00;0;;INIT;no;;;131.25;;;5056798406871;Out of stock;DEFAULT
0004379400;M5060821285135;women-accessories-womens_bags_and_purses;Womens Bags & Purses;10 Card Suede Leather Purse;New;26.66;45.00;6;;INIT;yes;;;26.66;;;5060821285135;;DEFAULT
0005219003;M5056798405263;men-clothing-mens_jackets_and_coats;Mens Jackets & Coats;'Nova' Ashwood Leather Contrasting Stripe Biker Jacket;New;199.99;299.00;0;;INIT;no;;;199.99;;;5056798405263;Out of stock;DEFAULT
0005109409;M5061049606726;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;'Angelica' Real Leather Two Button Blazer;New;186.65;249.00;3;;INIT;yes;;;186.65;;;5061049606726;;DEFAULT
0004983407;M5061049602568;men-clothing-mens_jackets_and_coats;Mens Jackets & Coats;'Diego' Mens Leather Bomber Jacket;New;238.93;299.00;1;;INIT;yes;;;238.93;;;5061049602568;;DEFAULT
0004857701;M5061027915666;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;'Lucia' Real Leather Fashion Single Breasted Blazer;New;211.72;229.00;1;;INIT;yes;;;211.72;;;5061027915666;;DEFAULT
0005005306;M5061049601011;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;'Alessia' Mandarin Collar Leather Biker Jacket Women Coat;New;148.68;239.00;0;;INIT;no;;;148.68;;;5061049601011;Out of stock;DEFAULT
0004889306;M5061042994806;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;'Donna Milano' Real Leather Fashion Biker Style Jacket;New;153.32;179.00;0;;INIT;no;;;153.32;;;5061042994806;Out of stock;DEFAULT
0003856500;M5060821281496;women-accessories-womens_bags_and_purses;Womens Bags & Purses;Vegetable Tanned Real Leather Tote Bag;New;86.66;115.00;0;;INIT;no;;;86.66;;;5060821281496;Out of stock;DEFAULT
0004852903;M5061049601547;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;'Isabella' Real Leather Wide Collar Biker Jacket;New;133.32;229.00;2;;INIT;yes;;;133.32;;;5061049601547;;DEFAULT
0004307209;M5060999708238;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;'Celia' Leather Fashion Biker Jacket Women Coat;New;250.66;289.00;6;;INIT;yes;;;250.66;;;5060999708238;;DEFAULT
0004983408;M5061049602575;men-clothing-mens_jackets_and_coats;Mens Jackets & Coats;'Diego' Mens Leather Bomber Jacket;New;260.27;319.00;2;;INIT;yes;;;260.27;;;5061049602575;;DEFAULT
0003758804;M5056798416139;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;'Alaska' Long Length Toscana Suede Leather Coat;New;999.99;999.99;1;;INIT;yes;;;;;;5056798416139;;DEFAULT
0005300500;M5060474521178;women-accessories-womens_bags_and_purses;Womens Bags & Purses;'Borsa Verniciata' Three Section Shoulder Bag;New;105.32;169.00;0;;INIT;no;;;105.32;;;5060474521178;Out of stock;DEFAULT
0004181702;M5056798413008;women-footwear-womens_flats;Womens Flats;Classic Suede Sheepskin Slippers;New;51.19;79.99;0;;INIT;no;;;51.19;;;5056798413008;Out of stock;DEFAULT
0003361906;M5061027917554;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;'Kashmina' Reversible Toscana Real Sheepskin Suede Leather Gilet;New;399.00;399.00;0;;INIT;no;;;;;;5061027917554;Out of stock;DEFAULT
0004822306;M5056798426329;men-clothing-mens_jackets_and_coats;Mens Jackets & Coats;'Urban' Real Leather Bomber Jacket With Detachable Fur Collar;New;169.60;199.00;2;;INIT;yes;;;169.60;;;5056798426329;;DEFAULT
0004379806;M5061027917677;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;Three Quarter Length Toscana Suede Leather Coat;New;875.00;875.00;1;;INIT;yes;;;;;;5061027917677;;DEFAULT
0003203701;M5056798408165;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;'Hampton' Diamond Quilted Leather Gilet;New;131.25;149.00;1;;INIT;yes;;;131.25;;;5056798408165;;DEFAULT
0005337404;M5056798412544;men-clothing-mens_jackets_and_coats;Mens Jackets & Coats;'Sigma' Real Leather Waistcoat;New;185.60;189.00;0;;INIT;no;;;185.60;;;5056798412544;Out of stock;DEFAULT
0002341510;M5056798418232;men-clothing-mens_jackets_and_coats;Mens Jackets & Coats;'Berlin' Real Leather Biker Jacket;New;259.00;259.00;0;;INIT;no;;;;;;5056798418232;Out of stock;DEFAULT
0005366508;M5056798438261;women-footwear-womens_boots;Womens Boots;'Tiffany' Suede Sheepskin Boots with Luxurious Fur Lining;New;106.67;180.00;3;;INIT;yes;;;106.67;;;5056798438261;;DEFAULT
0005146300;M5056798433419;home-decorative_accessories;Decorative Accessories;'Teddy' Real Sheepskin Water Bottle;New;66.67;89.99;13;;INIT;yes;;;66.67;;;5056798433419;;DEFAULT
0003417609;M5056798418539;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;'Casey' Real Leather Biker Jacket;New;259.00;259.00;3;;INIT;yes;;;;;;5056798418539;;DEFAULT
0005191304;M5056798402385;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;'Eva' Leather Biker Style Jacket Women Coat;New;113.32;189.00;0;;INIT;no;;;113.32;;;5056798402385;Out of stock;DEFAULT
0005111804;M5056798401104;men-clothing-mens_jackets_and_coats;Mens Jackets & Coats;'Brando' Classic Leather Bomber Jacket;New;199.47;269.00;0;;INIT;no;;;199.47;;;5056798401104;Out of stock;DEFAULT
0005229203;M5056798403542;men-clothing-mens_jackets_and_coats;Mens Jackets & Coats;'Enzo' Leather Utility Vest with Multiple Pockets;New;185.60;189.00;1;;INIT;yes;;;185.60;;;5056798403542;;DEFAULT
0005013004;M5061049602834;men-clothing-mens_jackets_and_coats;Mens Jackets & Coats;'Rocco' Mens Leather Dual Cross Zip Stylish Biker Jacket;New;226.13;289.00;0;;INIT;no;;;226.13;;;5061049602834;Out of stock;DEFAULT
0004937509;M5056798404785;men-clothing-mens_jackets_and_coats;Mens Jackets & Coats;'Bronx' Real Leather Biker Jacket;New;228.27;279.00;3;;INIT;yes;;;228.27;;;5056798404785;;DEFAULT
0005173907;M5056798400152;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;'Giacca' Leather Long Gilet With Detachable Hood;New;246.87;289.00;1;;INIT;yes;;;246.87;;;5056798400152;;DEFAULT
0005053800;M5061042994165;women-accessories-womens_bags_and_purses;Womens Bags & Purses;'Sogno di Cuoio' Compact Twin Zip Crossbody Bag;New;80.00;80.00;5;;INIT;yes;;;;;;5061042994165;;DEFAULT
0004981005;M5061049600649;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;'Giulia' Ladies Veg Tanned Leather Biker Jacket;New;186.66;239.00;17;;INIT;yes;;;186.66;;;5061049600649;;DEFAULT
0004530000;M5060999702755;women-accessories-womens_bags_and_purses;Womens Bags & Purses;Three Section Large Veggie Tanned Leather Bag;New;105.32;169.00;0;;INIT;no;;;105.32;;;5060999702755;Out of stock;DEFAULT
0000770106;M5056798415835;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;'Alaska' Long Length Toscana Suede Leather Coat;New;999.99;999.99;0;;INIT;no;;;;;;5056798415835;Out of stock;DEFAULT
0004051209;M5056798424035;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;'Soho' Real Leather Biker Jacket;New;235.52;249.00;0;;INIT;no;;;235.52;;;5056798424035;Out of stock;DEFAULT
0005076107;M5056798424912;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;'Nirma' Detachable Hood Leather Biker Jacket;New;133.54;189.00;0;;INIT;no;;;133.54;;;5056798424912;Out of stock;DEFAULT
0005249006;M5056798404280;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;Real Leather Antique Biker Jacket;New;198.50;210.00;1;;INIT;yes;;;198.50;;;5056798404280;;DEFAULT
0001883801;M5056798420358;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;'Angela' Leather Blazer Jacket;New;111.99;189.00;0;;INIT;no;;;111.99;;;5056798420358;Out of stock;DEFAULT
0002187304;M5056798416856;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;'Kimi' Toscana Suede Leather Biker Gilet;New;499.00;499.00;2;;INIT;yes;;;;;;5056798416856;;DEFAULT
0000773702;M5056798416511;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;'Sophia' Long Length Sheepskin Coat;New;1395.00;1395.00;0;;INIT;no;;;;;;5056798416511;Out of stock;DEFAULT
0002188506;M5056798416955;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;'Kimi' Toscana Suede Leather Biker Gilet;New;499.00;499.00;2;;INIT;yes;;;;;;5056798416955;;DEFAULT
0005357001;M5056798438179;women-footwear-womens_flats;Womens Flats;'Suzy' Real Sheepskin Fur Fluffy Sliders;New;58.67;105.00;1;;INIT;yes;;;58.67;;;5056798438179;;DEFAULT
0004236603;M5056798417570;men-clothing-mens_jackets_and_coats;Mens Jackets & Coats;'Fons' Leather Slim Fit Biker Jacket;New;226.65;229.00;1;;INIT;yes;;;226.65;;;5056798417570;;DEFAULT
0004678710;M5056798424547;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;Real Leather Biker Jacket with Detachable Hood;New;211.72;249.00;0;;INIT;no;;;211.72;;;5056798424547;Out of stock;DEFAULT
0004030200;M5060474529402;women-accessories-womens_bags_and_purses;Womens Bags & Purses;'Magnificenza' Vintage Woven Classic Leather Crossbody Bag;New;69.99;69.99;8;;INIT;yes;;;;;;5060474529402;;DEFAULT
0005366502;M5056798438230;women-footwear-womens_boots;Womens Boots;'Tiffany' Suede Sheepskin Boots with Luxurious Fur Lining;New;106.67;180.00;2;;INIT;yes;;;106.67;;;5056798438230;;DEFAULT
0004760504;M5056798435635;women-footwear-womens_flats;Womens Flats;'Suzy' Real Sheepskin Fur Fluffy Sliders;New;58.67;105.00;1;;INIT;yes;;;58.67;;;5056798435635;;DEFAULT
0005343600;M5056798402903;men-accessories-mens_bags_and_wallets;Mens Bags & Wallets;Real Leather Laptop Sleeve Bag;New;109.00;109.00;1;;INIT;yes;;;;;;5056798402903;;DEFAULT
0003703403;M5056798423175;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;'Lillian' Real Leather Biker Jacket;New;187.19;229.00;2;;INIT;yes;;;187.19;;;5056798423175;;DEFAULT
0004393000;M5056798428576;home-rugs;Rugs;Australian Sheepskin Quad Rug;New;239.99;275.00;1;;INIT;yes;;;239.99;;;5056798428576;;DEFAULT
0004622908;M5056798420747;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;'Sofia' Detachable Hood Three Quarter Leather Jacket;New;133.32;269.00;0;;INIT;no;;;133.32;;;5056798420747;Out of stock;DEFAULT
0003060001;M5056798424158;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;'Essen' Real Leather Biker Jacket;New;184.52;239.00;0;;INIT;no;;;184.52;;;5056798424158;Out of stock;DEFAULT
0005219008;M5056798405317;men-clothing-mens_jackets_and_coats;Mens Jackets & Coats;'Nova' Ashwood Leather Contrasting Stripe Biker Jacket;New;221.32;319.00;1;;INIT;yes;;;221.32;;;5056798405317;;DEFAULT
0005252210;M5056798409797;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;Versatile Real Leather Casual Jacket;New;323.94;349.00;1;;INIT;yes;;;323.94;;;5056798409797;;DEFAULT
0003522803;M5056798412766;men-footwear-mens_shoes;Mens Shoes;Classic Suede Sheepskin Slippers;New;51.19;79.99;0;;INIT;no;;;51.19;;;5056798412766;Out of stock;DEFAULT
0000768906;M5056798415750;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;'Alaska' Long Length Toscana Suede Leather Coat;New;999.99;999.99;0;;INIT;no;;;;;;5056798415750;Out of stock;DEFAULT
0005217503;M5056798405171;men-clothing-mens_jackets_and_coats;Mens Jackets & Coats;'Nova' Ashwood Leather Contrasting Stripe Biker Jacket;New;199.99;299.00;1;;INIT;yes;;;199.99;;;5056798405171;;DEFAULT
0005191308;M5056798402422;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;'Eva' Leather Biker Style Jacket Women Coat;New;113.32;229.00;1;;INIT;yes;;;113.32;;;5056798402422;;DEFAULT
0004631304;M5056798425667;men-clothing-mens_jackets_and_coats;Mens Jackets & Coats;Real Leather Biker Jacket with Biker Patched Details;New;158.93;229.00;0;;INIT;no;;;158.93;;;5056798425667;Out of stock;DEFAULT
0005299003;M5056798418065;men-clothing-mens_jackets_and_coats;Mens Jackets & Coats;Elegant Real Leather Biker Style Jacket;New;133.32;239.00;0;;INIT;no;;;133.32;;;5056798418065;Out of stock;DEFAULT
0004665805;M5056798427784;men-clothing-mens_jackets_and_coats;Mens Jackets & Coats;Real Leather Side Zip Biker Jacket with White Patch Details;New;158.93;229.00;0;;INIT;no;;;158.93;;;5056798427784;Out of stock;DEFAULT
0004381006;M5061027917790;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;Three Quarter Length Toscana Suede Leather Coat;New;875.00;875.00;1;;INIT;yes;;;;;;5061027917790;;DEFAULT
0005266802;M5056798410519;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;Casual Leather Jacket with Classic Collar;New;237.79;249.00;2;;INIT;yes;;;237.79;;;5056798410519;;DEFAULT
0005216307;M5056798405140;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;'Corina' Collarless Casual Leather Jacket;New;186.65;219.00;7;;INIT;yes;;;186.65;;;5056798405140;;DEFAULT
0005315806;M5056798421089;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;Classic Leather Biker Style Jacket;New;185.60;199.00;11;;INIT;yes;;;185.60;;;5056798421089;;DEFAULT
0003683808;M5056798417051;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;'Alayna' Womens Luxury Shearling Jacket;New;468.99;529.00;0;;INIT;no;;;468.99;;;5056798417051;Out of stock;DEFAULT
0003331703;M5056798413244;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;'Khloe' Oversized Sheepskin Flying Jacket;New;665.07;749.00;1;;INIT;yes;;;665.07;;;5056798413244;;DEFAULT
0005227709;M5056798403504;men-clothing-mens_jackets_and_coats;Mens Jackets & Coats;'Enzo' Leather Utility Vest with Multiple Pockets;New;228.27;229.00;0;;INIT;no;;;228.27;;;5056798403504;Out of stock;DEFAULT
0004378900;M5060821285067;women-accessories-womens_bags_and_purses;Womens Bags & Purses;'Tesoro Toscano' Top Zip Soft Suede Leather Shoulder Bag;New;93.32;125.00;7;;INIT;yes;;;93.32;;;5060821285067;;DEFAULT
0004621705;M5056798420808;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;'Sofia' Detachable Hood Three Quarter Leather Jacket;New;133.32;229.00;5;;INIT;yes;;;133.32;;;5056798420808;;DEFAULT
0003796208;M5056798416498;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;'Muna' Toscana Long Haired Shearling Jacket With Large Hood;New;881.54;979.00;0;;INIT;no;;;881.54;;;5056798416498;Out of stock;DEFAULT
0005241206;M5056798407694;men-clothing-mens_jackets_and_coats;Mens Jackets & Coats;'Charli' Real Leather Biker Jacket;New;238.93;299.00;2;;INIT;yes;;;238.93;;;5056798407694;;DEFAULT
0004037500;M5060821280048;women-accessories-womens_bags_and_purses;Womens Bags & Purses;Vintage Woven Leather Medium 18 Card Purse;New;30.66;40.00;0;;INIT;no;;;30.66;;;5060821280048;Out of stock;DEFAULT
0003060007;M5056798424219;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;'Essen' Real Leather Biker Jacket;New;206.07;259.00;2;;INIT;yes;;;206.07;;;5056798424219;;DEFAULT
0005245406;M5056798404181;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;Genuine Leather Biker Jacket with Zippered Pockets;New;225.32;249.00;0;;INIT;no;;;225.32;;;5056798404181;Out of stock;DEFAULT
0005304208;M5056798439640;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;'2418' Ladies Leather Biker Jacket with Faux Fur;New;222.93;389.00;1;;INIT;yes;;;222.93;;;5056798439640;;DEFAULT
0005409104;M5056798444415;men-clothing-mens_jackets_and_coats;Mens Jackets & Coats;'GB McQueen' Real Leather Jacket With Striking Contrast Stripe Details;New;299.00;299.00;0;;INIT;no;;;;;;5056798444415;Out of stock;DEFAULT
0000767704;M5056798416375;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;'Muna' Toscana Long Haired Shearling Jacket With Large Hood;New;838.45;939.00;1;;INIT;yes;;;838.45;;;5056798416375;;DEFAULT
0005315807;M5056798421096;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;Classic Leather Biker Style Jacket;New;206.93;219.00;0;;INIT;no;;;206.93;;;5056798421096;Out of stock;DEFAULT
0004720704;M5056798426718;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;'Anita' Real Leather Stitch Detailing Jacket;New;126.93;225.00;0;;INIT;no;;;126.93;;;5056798426718;Out of stock;DEFAULT
0003191105;M5056798407373;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;'Scarlett' Real Leather Biker Jacket;New;225.00;225.00;1;;INIT;yes;;;;;;5056798407373;;DEFAULT
0003192310;M5056798407328;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;'Scarlett' Real Leather Biker Jacket;New;305.00;305.00;0;;INIT;no;;;;;;5056798407328;Out of stock;DEFAULT
0002192108;M5056798416092;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;'Alaska' Long Length Toscana Suede Leather Coat;New;1039.99;1039.99;0;;INIT;no;;;;;;5056798416092;Out of stock;DEFAULT
0005251004;M5056798409537;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;Versatile Real Leather Casual Jacket;New;237.79;269.00;0;;INIT;no;;;237.79;;;5056798409537;Out of stock;DEFAULT
0005335906;M5056798412469;men-clothing-mens_jackets_and_coats;Mens Jackets & Coats;'Sigma' Real Leather Waistcoat;New;185.60;189.00;1;;INIT;yes;;;185.60;;;5056798412469;;DEFAULT
0003418802;M5056798423762;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;'Casey' Real Leather Biker Jacket;New;199.00;199.00;0;;INIT;no;;;;;;5056798423762;Out of stock;DEFAULT
0004632805;M5056798425742;men-clothing-mens_jackets_and_coats;Mens Jackets & Coats;Real Leather Biker Jacket with Biker Patched Details;New;158.93;229.00;0;;INIT;no;;;158.93;;;5056798425742;Out of stock;DEFAULT
0004683504;M5056798424981;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;'Nirma' Detachable Hood Leather Biker Jacket;New;111.99;169.00;3;;INIT;yes;;;111.99;;;5056798424981;;DEFAULT
0004117300;M5056798435727;home-rugs;Rugs;Double Australian Sheepskin Rug;New;158.93;189.00;3;;INIT;yes;;;158.93;;;5056798435727;;DEFAULT
0005233702;M5056798403832;men-clothing-mens_jackets_and_coats;Mens Jackets & Coats;'Luck' Ashwood Leather Fleece Lined Waistcoat;New;185.60;199.00;0;;INIT;no;;;185.60;;;5056798403832;Out of stock;DEFAULT
0005059205;M5056798423090;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;'Lillian' Real Leather Biker Jacket;New;187.19;229.00;0;;INIT;no;;;187.19;;;5056798423090;Out of stock;DEFAULT
0005357003;M5056798438193;women-footwear-womens_flats;Womens Flats;'Suzy' Real Sheepskin Fur Fluffy Sliders;New;58.67;105.00;0;;INIT;no;;;58.67;;;5056798438193;Out of stock;DEFAULT
0005312201;M5056798418874;women-accessories-womens_gloves_and_scarves;Womens Gloves & Scarves;Real Leather Sheepskin Gloves;New;44.79;69.99;8;;INIT;yes;;;44.79;;;5056798418874;;DEFAULT
0005252208;M5056798409773;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;Versatile Real Leather Casual Jacket;New;280.85;309.00;2;;INIT;yes;;;280.85;;;5056798409773;;DEFAULT
0005366510;M5056798438278;women-footwear-womens_boots;Womens Boots;'Tiffany' Suede Sheepskin Boots with Luxurious Fur Lining;New;106.67;180.00;3;;INIT;yes;;;106.67;;;5056798438278;;DEFAULT
0004031800;M5060474529501;women-accessories-womens_bags_and_purses;Womens Bags & Purses;'Incanto Infinito' Vintage Woven Leather Shoulder Bag;New;89.99;89.99;10;;INIT;yes;;;;;;5060474529501;;DEFAULT
0004665806;M5056798427791;men-clothing-mens_jackets_and_coats;Mens Jackets & Coats;Real Leather Side Zip Biker Jacket with White Patch Details;New;158.93;229.00;0;;INIT;no;;;158.93;;;5056798427791;Out of stock;DEFAULT
0000771302;M5056798415873;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;'Alaska' Long Length Toscana Suede Leather Coat;New;999.99;999.99;0;;INIT;no;;;;;;5056798415873;Out of stock;DEFAULT
0005187900;M5056798435734;home-rugs;Rugs;Double Australian Sheepskin Rug;New;158.93;189.00;1;;INIT;yes;;;158.93;;;5056798435734;;DEFAULT
0003418807;M5056798423816;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;'Casey' Real Leather Biker Jacket;New;219.00;219.00;2;;INIT;yes;;;;;;5056798423816;;DEFAULT
0005345500;M5056798403092;men-accessories-mens_bags_and_wallets;Mens Bags & Wallets;Real Leather Large Business Case;New;275.00;275.00;2;;INIT;yes;;;;;;5056798403092;;DEFAULT
0004596500;M5060999703905;women-accessories-womens_bags_and_purses;Womens Bags & Purses;Real Leather Crossbody Smart Phone Bag;New;40.00;40.00;5;;INIT;yes;;;;;;5060999703905;;DEFAULT
0005341710;M5056798435864;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;'Chiara' Mandarin Collar Real Leather Biker Jacket;New;258.66;309.00;0;;INIT;no;;;258.66;;;5056798435864;Out of stock;DEFAULT
0004848104;M5056798439428;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;'Kore' Real Leather Biker Jacket;New;173.32;179.00;0;;INIT;no;;;173.32;;;5056798439428;Out of stock;DEFAULT
0004198500;M5056798430678;women-accessories-womens_hair_accessories;Womens Hair Accessories;Real Sheepskin Headband;New;37.49;37.49;1;;INIT;yes;;;;;;5056798430678;;DEFAULT
0004871400;M5056798430807;women-accessories-womens_hair_accessories;Womens Hair Accessories;Real Sheepskin Winter Earmuffs;New;46.67;69.99;49;;INIT;yes;;;46.67;;;5056798430807;;DEFAULT
0005380907;M5056798439077;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;'Lucia' Real Leather Fashion Single Breasted Blazer;New;233.60;249.00;2;;INIT;yes;;;233.60;;;5056798439077;;DEFAULT
0005451403;M5056798448796;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;'Donna Milano' Real Leather Fashion Biker Style Jacket;New;153.32;179.00;18;;INIT;yes;;;153.32;;;5056798448796;;DEFAULT
0004684708;M5056798425124;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;'Nirma' Detachable Hood Leather Biker Jacket;New;155.05;209.00;0;;INIT;no;;;155.05;;;5056798425124;Out of stock;DEFAULT
