Index,Image,Style,Colour,Offer SKU,SKURestockDate,StyleRestockDate,Cost Price,RRP,Sale Price,Stock,Q3 2024,Q4 2024,Q1 2025,Q2 2025,Total Sold
245,https://www.leathercompany.co.uk/images/products/1602681603-41390400.jpg,D-73,COGNAC,0004031800,2024-03-01,2024-03-01,-,89.99,67.49,10.0,0,0,0,0,0
245,https://www.leathercompany.co.uk/images/products/1602681603-41390400.jpg,D-73,DK BROWN,0004032200,2024-03-01,2024-03-01,-,89.99,65.0,10.0,0,0,0,0,0
245,https://www.leathercompany.co.uk/images/products/1602681603-41390400.jpg,D-73,NAVY,0004032000,2024-04-01,2024-03-01,-,89.99,67.49,0.0,0,0,0,0,0
246,https://www.leathercompany.co.uk/images/products/1602590369-63343600.jpg,D-74,DK BROWN,0004032800,2024-11-01,2024-02-01,-,109.99,80.0,1.0,0,1,1,0,2
246,https://www.leathercompany.co.uk/images/products/1602590369-63343600.jpg,D-74,DK GREY,0004032300,2024-02-01,2024-02-01,-,109.99,80.0,0.0,0,0,0,0,0
246,https://www.leathercompany.co.uk/images/products/1602590369-63343600.jpg,D-74,NAVY,0004032600,2024-12-01,2024-02-01,-,109.99,80.0,2.0,0,2,0,0,2
246,https://www.leathercompany.co.uk/images/products/1602590369-63343600.jpg,D-74,RED,0004032700,2025-05-01,2024-02-01,-,109.99,80.0,5.0,0,0,2,1,3
247,https://www.leathercompany.co.uk/images/products/zoom/1740749906-18339500.jpg,64732,2 tone tan,0005442800,2025-04-01,2025-04-01,10.3,110.00,80.0,149.0,0,0,0,1,1
247,https://www.leathercompany.co.uk/images/products/zoom/1740749906-18339500.jpg,64732,BEIGE,0005442900,2025-07-01,2025-04-01,10.3,110.00,80.0,76.0,0,0,0,0,0
247,https://www.leathercompany.co.uk/images/products/zoom/1740749906-18339500.jpg,64732,BLACK,0005442700,2025-04-01,2025-04-01,10.3,110.00,80.0,146.0,0,0,0,3,3
247,https://www.leathercompany.co.uk/images/products/zoom/1740749906-18339500.jpg,64732,DENIM,0005443000,2025-07-01,2025-04-01,10.3,110.00,80.0,48.0,0,0,0,0,0
247,https://www.leathercompany.co.uk/images/products/zoom/1740749906-18339500.jpg,64732,SAGE,0005443100,2025-04-01,2025-04-01,10.3,110.00,80.0,50.0,0,0,0,1,1
248,https://www.leathercompany.co.uk/images/products/zoom/1742479086-62541400.jpg,y-55,BEIGE,0005472900,2025-08-01,2025-05-01,-,110.00,82.5,4.0,0,0,0,0,0
248,https://www.leathercompany.co.uk/images/products/zoom/1742479086-62541400.jpg,y-55,BLACK,0005472800,2025-06-01,2025-05-01,-,110.00,82.5,4.0,0,0,0,1,1
248,https://www.leathercompany.co.uk/images/products/zoom/1742479086-62541400.jpg,y-55,ORANGE,0005473400,2025-08-01,2025-05-01,-,110.00,82.5,4.0,0,0,0,0,0
248,https://www.leathercompany.co.uk/images/products/zoom/1742479086-62541400.jpg,y-55,RASPBERRY,0005473500,2025-05-01,2025-05-01,-,110.00,82.5,3.0,0,0,0,1,1
248,https://www.leathercompany.co.uk/images/products/zoom/1742479086-62541400.jpg,y-55,WHITE,0005473700,2025-06-01,2025-05-01,-,110.00,82.5,3.0,0,0,0,1,1
249,https://www.leathercompany.co.uk/images/products/1604680485-80785200.jpg,AJ-630,RED,0004058000,2024-12-01,2024-11-01,-,59.99,39.99,23.0,0,3,2,0,5
249,https://www.leathercompany.co.uk/images/products/1604680485-80785200.jpg,AJ-630,TAN,0004058100,2024-11-01,2024-11-01,-,59.99,39.99,7.0,0,3,0,0,3
250,https://www.leathercompany.co.uk/images/products/1573062636-70648100.jpg,G23,BLACK,0003741300,2024-12-01,2024-11-01,-,99.00,74.25,4.0,0,1,2,0,3
250,https://www.leathercompany.co.uk/images/products/1573062636-70648100.jpg,G23,BRANDY,0003741400,2025-06-01,2024-11-01,-,99.00,74.25,4.0,0,2,0,1,3
250,https://www.leathercompany.co.uk/images/products/1573062636-70648100.jpg,G23,NAVY,0005149300,2024-11-01,2024-11-01,-,99.00,74.25,2.0,0,1,0,0,1
250,https://www.leathercompany.co.uk/images/products/1573062636-70648100.jpg,G23,RED,0004761700,2024-12-01,2024-11-01,-,99.00,74.25,4.0,0,1,0,0,1
251,https://www.leathercompany.co.uk/images/products/1619532307-34421200.jpg,QUILTED CHAIN BAG,GREEN,0004132400,2025-06-01,2025-06-01,-,99.00,48.99,4.0,0,0,3,2,5
251,https://www.leathercompany.co.uk/images/products/1619532307-34421200.jpg,QUILTED CHAIN BAG,SALMON,0004132500,2025-08-01,2025-06-01,-,99.00,48.99,9.0,0,1,1,0,2
252,https://www.leathercompany.co.uk/images/products/zoom/1741696050-96567500.jpg,64668,2 tone tan,0005448500,2025-05-01,2025-05-01,18.35,170.00,69.99,149.0,0,0,0,2,2
252,https://www.leathercompany.co.uk/images/products/zoom/1741696050-96567500.jpg,64668,BLACK,0005448400,2025-05-01,2025-05-01,18.35,170.00,69.99,149.0,0,0,0,1,1
252,https://www.leathercompany.co.uk/images/products/zoom/1741696050-96567500.jpg,64668,DENIM,0005448700,2025-07-01,2025-05-01,18.35,170.00,69.99,48.0,0,0,0,0,0
252,https://www.leathercompany.co.uk/images/products/zoom/1741696050-96567500.jpg,64668,SAGE,0005448800,2025-05-01,2025-05-01,18.35,170.00,69.99,49.0,0,0,0,1,1
252,https://www.leathercompany.co.uk/images/products/zoom/1741696050-96567500.jpg,64668,WOOD ROSE,0005448900,2025-08-01,2025-05-01,18.35,170.00,69.99,74.0,0,0,0,0,0
253,https://www.leathercompany.co.uk/images/products/zoom/1751033335-84685600.jpg,ash-27,2 tone tan,0005825900,2025-07-01,2025-07-01,-,49.99,24.99,149.0,0,0,0,0,0
253,https://www.leathercompany.co.uk/images/products/zoom/1751033335-84685600.jpg,ash-27,BLACK,0005825800,2025-08-01,2025-07-01,-,49.99,24.99,999.0,0,0,0,0,0
253,https://www.leathercompany.co.uk/images/products/zoom/1751033335-84685600.jpg,ash-27,BUTTERSCOTCH,0005826000,2025-08-01,2025-07-01,-,49.99,24.99,249.0,0,0,0,0,0
253,https://www.leathercompany.co.uk/images/products/zoom/1751033335-84685600.jpg,ash-27,RASPBERRY,0005826200,2025-07-01,2025-07-01,-,49.99,24.99,147.0,0,0,0,0,0
253,https://www.leathercompany.co.uk/images/products/zoom/1751033335-84685600.jpg,ash-27,cotwold navy,0005826100,2025-07-01,2025-07-01,-,49.99,24.99,98.0,0,0,0,0,0
254,https://www.leathercompany.co.uk/images/products/zoom/1742401576-88877200.jpg,y-56,BLACK,0005473800,2025-07-01,2025-04-01,-,150.00,112.5,2.0,0,0,0,0,0
254,https://www.leathercompany.co.uk/images/products/zoom/1742401576-88877200.jpg,y-56,BUTTERSCOTCH,0005474000,2025-04-01,2025-04-01,-,150.00,112.5,3.0,0,0,0,1,1
254,https://www.leathercompany.co.uk/images/products/zoom/1742401576-88877200.jpg,y-56,ORANGE,0005474400,2025-08-01,2025-04-01,-,150.00,112.5,4.0,0,0,0,0,0
254,https://www.leathercompany.co.uk/images/products/zoom/1742401576-88877200.jpg,y-56,TURQUISE,0005474600,2025-06-01,2025-04-01,-,150.00,112.5,2.0,0,0,0,1,1
255,https://www.leathercompany.co.uk/images/products/zoom/1740414005-26158100.jpg,iverness,BLACK,0005431400,2025-03-01,2025-03-01,7.95,100.00,34.99,198.0,0,0,1,1,2
255,https://www.leathercompany.co.uk/images/products/zoom/1740414005-26158100.jpg,iverness,BLUSH,0005431500,2025-05-01,2025-03-01,7.95,100.00,34.99,99.0,0,0,0,1,1
255,https://www.leathercompany.co.uk/images/products/zoom/1740414005-26158100.jpg,iverness,COGNAC,0005431600,2025-07-01,2025-03-01,7.95,100.00,34.99,99.0,0,0,0,0,0
255,https://www.leathercompany.co.uk/images/products/zoom/1740414005-26158100.jpg,iverness,FERN,0005431700,2025-03-01,2025-03-01,7.95,100.00,34.99,99.0,0,0,1,0,1
255,https://www.leathercompany.co.uk/images/products/zoom/1740414005-26158100.jpg,iverness,HOT PINK,0005431800,2025-07-01,2025-03-01,7.95,100.00,34.99,99.0,0,0,0,0,0
256,https://www.leathercompany.co.uk/images/products/zoom/1742907719-98983200.jpg,y-51,BUTTERSCOTCH,0005469000,2025-04-01,2025-04-01,-,65.00,48.75,3.0,0,0,0,1,1
256,https://www.leathercompany.co.uk/images/products/zoom/1742907719-98983200.jpg,y-51,NAVY,0005469300,2025-04-01,2025-04-01,-,65.00,48.75,6.0,0,0,0,1,1
256,https://www.leathercompany.co.uk/images/products/zoom/1742907719-98983200.jpg,y-51,ORANGE,0005469400,2025-04-01,2025-04-01,-,65.00,48.75,2.0,0,0,0,1,1
256,https://www.leathercompany.co.uk/images/products/zoom/1742907719-98983200.jpg,y-51,RASPBERRY,0005469500,2025-04-01,2025-04-01,-,65.00,48.75,2.0,0,0,0,1,1
256,https://www.leathercompany.co.uk/images/products/zoom/1742907719-98983200.jpg,y-51,TURQUISE,0005469600,2025-04-01,2025-04-01,-,65.00,48.75,2.0,0,0,0,1,1
256,https://www.leathercompany.co.uk/images/products/zoom/1742907719-98983200.jpg,y-51,WHITE,0005469700,2025-05-01,2025-04-01,-,65.00,48.75,3.0,0,0,0,1,1
257,https://www.leathercompany.co.uk/images/products/zoom/1740756245-01198000.jpg,64787,2 tone tan,0005443400,2025-05-01,2025-05-01,14.4,140.00,80.0,148.0,0,0,0,1,1
257,https://www.leathercompany.co.uk/images/products/zoom/1740756245-01198000.jpg,64787,BEIGE,0005443500,2025-05-01,2025-05-01,14.4,140.00,80.0,75.0,0,0,0,1,1
257,https://www.leathercompany.co.uk/images/products/zoom/1740756245-01198000.jpg,64787,BLACK,0005443300,2025-07-01,2025-05-01,14.4,140.00,80.0,149.0,0,0,0,0,0
257,https://www.leathercompany.co.uk/images/products/zoom/1740756245-01198000.jpg,64787,SAGE,0005443700,2025-06-01,2025-05-01,14.4,140.00,80.0,48.0,0,0,0,1,1
258,https://www.leathercompany.co.uk/images/products/1648036639-36791600.jpg,VIN-8,GREEN,0004318400,2024-05-01,2024-05-01,-,99.95,63.99,5.0,0,0,0,0,0
258,https://www.leathercompany.co.uk/images/products/1648036639-36791600.jpg,VIN-8,RED,0004318300,2024-11-01,2024-05-01,-,99.95,63.99,3.0,0,1,0,0,1
258,https://www.leathercompany.co.uk/images/products/1648036639-36791600.jpg,VIN-8,TAN,0004318000,2024-12-01,2024-05-01,-,99.95,63.99,2.0,0,1,2,0,3
260,https://www.leathercompany.co.uk/images/products/1646842936-17932500.jpg,L-76,COGNAC,0004314000,2025-07-01,2025-07-01,-,90.00,67.5,35.0,0,4,0,0,4
261,https://www.leathercompany.co.uk/images/products/1573223544-52339600.jpg,60660,LT GRAY,0003752700,2025-07-01,2025-07-01,-,139.00,80.0,11.0,0,1,0,0,1
261,https://www.leathercompany.co.uk/images/products/1573223544-52339600.jpg,60660,TWILIGHT BLUE,0003752600,2025-07-01,2025-07-01,-,139.00,80.0,3.0,0,0,1,0,1
262,https://www.leathercompany.co.uk/images/products/zoom/1741020486-39502800.jpg,64179,2 tone tan,0005444000,2025-08-01,2025-07-01,12.6,120.00,49.99,150.0,0,0,0,0,0
262,https://www.leathercompany.co.uk/images/products/zoom/1741020486-39502800.jpg,64179,BEIGE,0005444100,2025-08-01,2025-07-01,12.6,120.00,49.99,1.0,0,0,0,0,0
262,https://www.leathercompany.co.uk/images/products/zoom/1741020486-39502800.jpg,64179,DENIM,0005444200,2025-07-01,2025-07-01,12.6,120.00,49.99,49.0,0,0,0,0,0
262,https://www.leathercompany.co.uk/images/products/zoom/1741020486-39502800.jpg,64179,SAGE,0005444300,2025-07-01,2025-07-01,12.6,120.00,49.99,50.0,0,0,0,0,0
262,https://www.leathercompany.co.uk/images/products/zoom/1741020486-39502800.jpg,64179,WOOD ROSE,0005444400,2025-07-01,2025-07-01,12.6,120.00,49.99,73.0,0,0,0,0,0
263,https://www.leathercompany.co.uk/images/products/zoom/1742394590-21737000.jpg,y-57,BEIGE,0005474900,2025-07-01,2025-04-01,-,150.00,112.5,3.0,0,0,0,0,0
263,https://www.leathercompany.co.uk/images/products/zoom/1742394590-21737000.jpg,y-57,GREEN,0005475100,2025-04-01,2025-04-01,-,150.00,112.5,3.0,0,0,0,1,1
263,https://www.leathercompany.co.uk/images/products/zoom/1742394590-21737000.jpg,y-57,ORANGE,0005475400,2025-05-01,2025-04-01,-,150.00,112.5,2.0,0,0,0,1,1
263,https://www.leathercompany.co.uk/images/products/zoom/1742394590-21737000.jpg,y-57,WHITE,0005475700,2025-05-01,2025-04-01,-,150.00,112.5,4.0,0,0,0,1,1
264,https://www.leathercompany.co.uk/images/products/1602678510-93023000.jpg,D-75,DK BROWN,0004033400,2024-10-01,2024-10-01,-,114.99,84.99,10.0,0,1,0,0,1
264,https://www.leathercompany.co.uk/images/products/1602678510-93023000.jpg,D-75,DK GREY,0004032900,2024-12-01,2024-10-01,-,114.99,84.99,2.0,0,1,0,0,1
264,https://www.leathercompany.co.uk/images/products/1602678510-93023000.jpg,D-75,TAUPE,0004033100,2024-11-01,2024-10-01,-,114.99,84.99,8.0,0,3,0,0,3
265,https://www.leathercompany.co.uk/images/products/zoom/1742487643-08052800.jpg,y-63,BLACK,0005478800,2025-08-01,2025-05-01,-,140.00,105.0,2.0,0,0,0,0,0
265,https://www.leathercompany.co.uk/images/products/zoom/1742487643-08052800.jpg,y-63,BUTTERSCOTCH,0005479000,2025-05-01,2025-05-01,-,140.00,105.0,2.0,0,0,0,1,1
265,https://www.leathercompany.co.uk/images/products/zoom/1742487643-08052800.jpg,y-63,RASPBERRY,0005479500,2025-06-01,2025-05-01,-,140.00,105.0,1.0,0,0,0,1,1
265,https://www.leathercompany.co.uk/images/products/zoom/1742487643-08052800.jpg,y-63,TURQUISE,0005479600,2025-05-01,2025-05-01,-,140.00,105.0,2.0,0,0,0,1,1
266,https://www.leathercompany.co.uk/images/products/zoom/1741017420-02097700.jpg,64434,BEIGE,0005444700,2025-08-01,2025-05-01,16.55,150.00,62.49,75.0,0,0,0,0,0
266,https://www.leathercompany.co.uk/images/products/zoom/1741017420-02097700.jpg,64434,BLACK,0005444500,2025-05-01,2025-05-01,16.55,150.00,62.49,148.0,0,0,0,3,3
266,https://www.leathercompany.co.uk/images/products/zoom/1741017420-02097700.jpg,64434,SAGE,0005444900,2025-08-01,2025-05-01,16.55,150.00,62.49,50.0,0,0,0,0,0
268,https://www.leathercompany.co.uk/images/products/zoom/1749806339-26513800.jpg,v-91,BLACK,0005820000,2025-07-01,2025-07-01,-,45.00,33.75,0.0,0,0,0,0,0
268,https://www.leathercompany.co.uk/images/products/zoom/1749806339-26513800.jpg,v-91,BROWN,0005820100,2025-07-01,2025-07-01,-,45.00,33.75,0.0,0,0,0,0,0
269,https://www.leathercompany.co.uk/images/products/zoom/1710941281-10130200.jpg,62663,MUSTARD,0003749700,2025-06-01,2025-06-01,-,80.00,39.99,19.0,0,1,1,2,4
275,https://www.leathercompany.co.uk/images/products/zoom/1742315630-49811900.jpg,64416,2 tone tan,0005466200,2025-07-01,2025-05-01,15.2,140.00,59.99,148.0,0,0,0,0,0
275,https://www.leathercompany.co.uk/images/products/zoom/1742315630-49811900.jpg,64416,BEIGE,0005466300,2025-06-01,2025-05-01,15.2,140.00,59.99,74.0,0,0,0,1,1
275,https://www.leathercompany.co.uk/images/products/zoom/1742315630-49811900.jpg,64416,DENIM,0005466400,2025-05-01,2025-05-01,15.2,140.00,59.99,49.0,0,0,0,1,1
277,https://www.leathercompany.co.uk/images/products/1533731851-84152100.jpg,60918,BLACK,0003268900,2025-05-01,2025-05-01,-,59.99,44.99,0.0,0,1,0,1,2
277,https://www.leathercompany.co.uk/images/products/1533731851-84152100.jpg,60918,PEWTER,0003269000,2025-05-01,2025-05-01,-,59.99,44.99,27.0,0,0,0,1,1
278,https://www.leathercompany.co.uk/images/products/zoom/1685028004-72229900.jpg,G27,BLACK,0003742500,2025-03-01,2024-12-01,-,59.99,44.99,4.0,0,0,1,0,1
278,https://www.leathercompany.co.uk/images/products/zoom/1685028004-72229900.jpg,G27,BRANDY,0003742700,2025-01-01,2024-12-01,-,59.99,44.99,6.0,0,0,1,0,1
278,https://www.leathercompany.co.uk/images/products/zoom/1685028004-72229900.jpg,G27,GREY,0004134300,2024-12-01,2024-12-01,-,59.99,44.99,5.0,0,1,0,0,1
280,https://www.leathercompany.co.uk/images/products/zoom/1740670060-23161700.jpg,64454,BEIGE,0005442300,2025-07-01,2025-07-01,15.5,150.00,59.99,73.0,0,0,0,0,0
280,https://www.leathercompany.co.uk/images/products/zoom/1740670060-23161700.jpg,64454,BLACK,0005442100,2025-08-01,2025-07-01,15.5,150.00,59.99,149.0,0,0,0,0,0
282,https://www.leathercompany.co.uk/images/products/zoom/1742489023-96055500.jpg,y-62,BLACK,0005477800,2025-07-01,2025-05-01,-,110.00,82.5,1.0,0,0,0,0,0
282,https://www.leathercompany.co.uk/images/products/zoom/1742489023-96055500.jpg,y-62,BUTTERSCOTCH,0005478000,2025-07-01,2025-05-01,-,110.00,82.5,1.0,0,0,0,0,0
282,https://www.leathercompany.co.uk/images/products/zoom/1742489023-96055500.jpg,y-62,TURQUISE,0005478600,2025-05-01,2025-05-01,-,110.00,82.5,1.0,0,0,0,1,1
284,https://www.leathercompany.co.uk/images/products/zoom/1742559487-35335600.jpg,y-53,RASPBERRY,0005471500,2025-05-01,2025-05-01,-,95.00,71.25,2.0,0,0,0,1,1
284,https://www.leathercompany.co.uk/images/products/zoom/1742559487-35335600.jpg,y-53,WHITE,0005471700,2025-08-01,2025-05-01,-,95.00,71.25,4.0,0,0,0,0,0
285,https://www.leathercompany.co.uk/images/products/zoom/1742225382-18502700.jpg,64731,2 tone tan,0005464400,2025-06-01,2025-06-01,16.0,155.00,95.0,149.0,0,0,0,1,1
285,https://www.leathercompany.co.uk/images/products/zoom/1742225382-18502700.jpg,64731,BEIGE,0005464500,2025-07-01,2025-06-01,16.0,155.00,95.0,76.0,0,0,0,0,0
286,https://www.leathercompany.co.uk/images/products/zoom/1742554595-30354700.jpg,y-61,BUTTERSCOTCH,0005477000,2025-07-01,2025-06-01,-,85.00,63.75,0.0,0,0,0,0,0
286,https://www.leathercompany.co.uk/images/products/zoom/1742554595-30354700.jpg,y-61,RASPBERRY,0005477500,2025-06-01,2025-06-01,-,85.00,63.75,0.0,0,0,0,1,1
288,https://www.leathercompany.co.uk/images/products/1573124935-92899000.jpg,G20,HONEY,0003742400,2025-02-01,2025-02-01,-,89.99,67.49,2.0,0,0,1,0,1
288,https://www.leathercompany.co.uk/images/products/1573124935-92899000.jpg,G20,RED,0004761600,2025-05-01,2025-02-01,-,89.99,67.49,5.0,0,0,0,1,1
290,https://www.leathercompany.co.uk/images/products/zoom/1742472993-18244700.jpg,y-54,BUTTERSCOTCH,0005472000,2025-07-01,2025-06-01,-,100.00,75.0,4.0,0,0,0,0,0
290,https://www.leathercompany.co.uk/images/products/zoom/1742472993-18244700.jpg,y-54,WHITE,0005472700,2025-06-01,2025-06-01,-,100.00,75.0,4.0,0,0,0,1,1
291,https://www.leathercompany.co.uk/images/products/zoom/1742575268-50681300.jpg,y-52,WHITE,0005470700,2025-05-01,2025-05-01,-,80.00,60.0,4.0,0,0,0,1,1
292,https://www.leathercompany.co.uk/images/products/zoom/1704475651-57589500.jpg,62093,FUCHSIA,0003747400,2025-05-01,2025-05-01,-,59.00,44.25,19.0,0,0,0,1,1
293,https://www.leathercompany.co.uk/images/products/zoom/1749740465-42547500.jpg,v-83,BROWN,0005819100,2025-07-01,2025-07-01,-,100.00,75.0,0.0,0,0,0,0,0
294,https://www.leathercompany.co.uk/images/products/1648035188-69190700.jpg,VIN-7,YELLOW,0004317400,2025-02-01,2025-02-01,-,89.95,57.99,8.0,0,0,1,0,1
295,https://www.leathercompany.co.uk/images/products/zoom/1741082383-86454800.jpg,64741,BEIGE,0005441700,2025-07-01,2025-07-01,10.55,110.00,80.0,74.0,0,0,0,0,0
298,https://www.leathercompany.co.uk/images/products/zoom/1749732484-81843200.jpg,v-87,BLACK,0005819600,2025-08-01,2025-08-01,-,150.00,112.5,1.0,0,0,0,0,0
